"Country or Area","Year","Area","Sex","National and/or ethnic group","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Armenia","2022","Rural","Both Sexes","Greek","Census - de jure - complete tabulation","Final figure, complete","2024","112",""
"Armenia","2022","Rural","Both Sexes","Kurd","Census - de jure - complete tabulation","Final figure, complete","2024","1434",""
"Armenia","2022","Rural","Both Sexes","Russian","Census - de jure - complete tabulation","Final figure, complete","2024","2808",""
"Armenia","2022","Rural","Both Sexes","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2024","104",""
"Armenia","2022","Rural","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2024","2691",""
"Armenia","2022","Rural","Both Sexes","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2024","24457",""
"Armenia","2022","Rural","Both Sexes","Refused to Respond","Census - de jure - complete tabulation","Final figure, complete","2024","169",""
"Armenia","2022","Rural","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2024","532149",""
"Armenia","2022","Rural","Male","Armenian","Census - de jure - complete tabulation","Final figure, complete","2024","514932",""
"Armenia","2022","Rural","Male","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2024","1226",""
"Armenia","2022","Rural","Male","Greek","Census - de jure - complete tabulation","Final figure, complete","2024","41",""
"Armenia","2022","Rural","Male","Kurd","Census - de jure - complete tabulation","Final figure, complete","2024","808",""
"Armenia","2022","Rural","Male","Russian","Census - de jure - complete tabulation","Final figure, complete","2024","1135",""
"Armenia","2022","Rural","Male","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2024","19",""
"Armenia","2022","Rural","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2024","1232",""
"Armenia","2022","Rural","Male","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2024","12672",""
"Armenia","2022","Rural","Male","Refused to Respond","Census - de jure - complete tabulation","Final figure, complete","2024","84",""
"Armenia","2022","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2024","528669",""
"Armenia","2022","Rural","Female","Armenian","Census - de jure - complete tabulation","Final figure, complete","2024","511703",""
"Armenia","2022","Rural","Female","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2024","1182",""
"Armenia","2022","Rural","Female","Greek","Census - de jure - complete tabulation","Final figure, complete","2024","71",""
"Armenia","2022","Rural","Female","Kurd","Census - de jure - complete tabulation","Final figure, complete","2024","626",""
"Armenia","2022","Rural","Female","Russian","Census - de jure - complete tabulation","Final figure, complete","2024","1673",""
"Armenia","2022","Rural","Female","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2024","85",""
"Armenia","2022","Rural","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2024","1459",""
"Armenia","2022","Rural","Female","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2024","11785",""
"Armenia","2022","Rural","Female","Refused to Respond","Census - de jure - complete tabulation","Final figure, complete","2024","85",""
"Armenia","2011","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2013","3018854",""
"Armenia","2011","Total","Both Sexes","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","2961801",""
"Armenia","2011","Total","Both Sexes","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","2769",""
"Armenia","2011","Total","Both Sexes","Greek","Census - de jure - complete tabulation","Final figure, complete","2013","900",""
"Armenia","2011","Total","Both Sexes","Kurd","Census - de jure - complete tabulation","Final figure, complete","2013","2162",""
"Armenia","2011","Total","Both Sexes","Russian","Census - de jure - complete tabulation","Final figure, complete","2013","11911",""
"Armenia","2011","Total","Both Sexes","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2013","1176",""
"Armenia","2011","Total","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2013","2727",""
"Armenia","2011","Total","Both Sexes","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2013","35308",""
"Armenia","2011","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2013","1448052",""
"Armenia","2011","Total","Male","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","1422268",""
"Armenia","2011","Total","Male","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","1357",""
"Armenia","2011","Total","Male","Greek","Census - de jure - complete tabulation","Final figure, complete","2013","334",""
"Armenia","2011","Total","Male","Kurd","Census - de jure - complete tabulation","Final figure, complete","2013","1089",""
"Armenia","2011","Total","Male","Russian","Census - de jure - complete tabulation","Final figure, complete","2013","3815",""
"Armenia","2011","Total","Male","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2013","207",""
"Armenia","2011","Total","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2013","1183",""
"Armenia","2011","Total","Male","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2013","17757",""
"Armenia","2011","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2013","1570802",""
"Armenia","2011","Total","Female","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","1539533",""
"Armenia","2011","Total","Female","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","1412",""
"Armenia","2011","Total","Female","Greek","Census - de jure - complete tabulation","Final figure, complete","2013","566",""
"Armenia","2011","Total","Female","Kurd","Census - de jure - complete tabulation","Final figure, complete","2013","1073",""
"Armenia","2011","Total","Female","Russian","Census - de jure - complete tabulation","Final figure, complete","2013","8096",""
"Armenia","2011","Total","Female","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2013","969",""
"Armenia","2011","Total","Female","Other","Census - de jure - complete tabulation","Final figure, complete","2013","1544",""
"Armenia","2011","Total","Female","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2013","17551",""
"Armenia","2011","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","2013","1911287",""
"Armenia","2011","Urban","Both Sexes","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","1892991",""
"Armenia","2011","Urban","Both Sexes","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","481",""
"Armenia","2011","Urban","Both Sexes","Greek","Census - de jure - complete tabulation","Final figure, complete","2013","700",""
"Armenia","2011","Urban","Both Sexes","Kurd","Census - de jure - complete tabulation","Final figure, complete","2013","264",""
"Armenia","2011","Urban","Both Sexes","Russian","Census - de jure - complete tabulation","Final figure, complete","2013","8095",""
"Armenia","2011","Urban","Both Sexes","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2013","957",""
"Armenia","2011","Urban","Both Sexes","Other","Census - de jure - complete tabulation","Final figure, complete","2013","2280",""
"Armenia","2011","Urban","Both Sexes","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2013","5443",""
"Armenia","2011","Urban","Male","Total","Census - de jure - complete tabulation","Final figure, complete","2013","895372",""
"Armenia","2011","Urban","Male","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","888485",""
"Armenia","2011","Urban","Male","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","214",""
"Armenia","2011","Urban","Male","Greek","Census - de jure - complete tabulation","Final figure, complete","2013","265",""
"Armenia","2011","Urban","Male","Kurd","Census - de jure - complete tabulation","Final figure, complete","2013","131",""
"Armenia","2011","Urban","Male","Russian","Census - de jure - complete tabulation","Final figure, complete","2013","2378",""
"Armenia","2011","Urban","Male","Ukrainian","Census - de jure - complete tabulation","Final figure, complete","2013","182",""
"Armenia","2011","Urban","Male","Other","Census - de jure - complete tabulation","Final figure, complete","2013","1044",""
"Armenia","2011","Urban","Male","Yezeds","Census - de jure - complete tabulation","Final figure, complete","2013","2641",""
"Armenia","2011","Urban","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2013","1015915",""
"Armenia","2011","Urban","Female","Armenian","Census - de jure - complete tabulation","Final figure, complete","2013","1004506",""
"Armenia","2011","Urban","Female","Assyrian","Census - de jure - complete tabulation","Final figure, complete","2013","267",""
