country,year,category,event_count,goldstein_avg,tone_avg
MY,2012,Disapproval/Sanction,20254,-3.064,4.985
MY,2012,Other,98246,1.576,5.116
MY,2012,Protest,2021,-4.911,4.705
MY,2013,Aid/Cooperation,82557,3.111,2.801
MY,2013,Conflict/Migration,15333,-9.835,1.779
MY,2013,Disapproval/Sanction,28888,-3.059,2.458
MY,2013,Other,127504,1.522,2.443
MY,2013,Protest,3156,-4.884,2.326
MY,2014,Aid/Cooperation,146459,2.997,2.333
MY,2014,Conflict/Migration,28664,-9.826,1.616
MY,2014,Disapproval/Sanction,48552,-3.043,2.143
MY,2014,Other,231271,1.311,2.089
MY,2014,Protest,5401,-4.968,2.06
MY,2015,Aid/Cooperation,159471,2.973,-0.755
MY,2015,Conflict/Migration,24239,-9.822,-3.222
MY,2015,Disapproval/Sanction,59316,-3.093,-2.21
MY,2015,Other,264945,1.364,-1.674
MY,2015,Protest,6613,-4.964,-2.564
MY,2016,Aid/Cooperation,138142,3.044,-0.825
MY,2016,Conflict/Migration,23636,-9.76,-4.453
MY,2016,Disapproval/Sanction,49638,-3.014,-2.643
MY,2016,Other,234416,1.455,-2.065
MY,2016,Protest,6280,-5.032,-3.263
MY,2017,Aid/Cooperation,121221,2.988,-0.63
MY,2017,Conflict/Migration,24148,-9.815,-4.796
MY,2017,Disapproval/Sanction,45014,-3.03,-2.848
MY,2017,Other,206284,1.356,-2.133
MY,2017,Protest,5000,-5.028,-3.429
MY,2018,Aid/Cooperation,114382,3.013,-0.582
MY,2018,Conflict/Migration,15360,-9.839,-4.377
MY,2018,Disapproval/Sanction,46174,-2.997,-2.371
MY,2018,Other,195529,1.63,-1.824
MY,2018,Protest,4495,-4.968,-2.743
MY,2019,Aid/Cooperation,99752,3,-0.424
MY,2019,Conflict/Migration,12569,-9.794,-4.609
MY,2019,Disapproval/Sanction,36456,-3.06,-2.624
MY,2019,Other,160804,1.67,-1.779
MY,2019,Protest,3770,-4.916,-2.858
MY,2020,Aid/Cooperation,81100,2.899,-1.167
MY,2020,Conflict/Migration,8863,-9.828,-3.945
MY,2020,Disapproval/Sanction,26596,-3.189,-2.689
MY,2020,Other,131867,1.722,-1.97
MY,2020,Protest,2654,-4.859,-2.882
MY,2021,Aid/Cooperation,55114,3.052,-0.369
MY,2021,Conflict/Migration,7150,-9.833,-3.274
MY,2021,Disapproval/Sanction,20477,-3.193,-2.342
MY,2021,Other,101331,1.844,-1.502
MY,2021,Protest,2254,-4.889,-2.956
MY,2022,Aid/Cooperation,52262,3.006,0.284
MY,2022,Conflict/Migration,4766,-9.841,-3.805
MY,2022,Disapproval/Sanction,16708,-3.08,-1.987
MY,2022,Other,83978,1.765,-1.204
MY,2022,Protest,1600,-4.882,-2.015
MY,2023,Aid/Cooperation,68781,3.012,0.998
MY,2023,Conflict/Migration,5090,-9.809,-3.81
MY,2023,Disapproval/Sanction,18826,-3.076,-1.793
MY,2023,Other,97364,1.828,-0.754
MY,2023,Protest,1888,-4.899,-2.144
MY,2024,Aid/Cooperation,67472,2.97,1.316
MY,2024,Conflict/Migration,6231,-9.82,-4.343
MY,2024,Disapproval/Sanction,15888,-3.105,-2.067
MY,2024,Other,94510,1.741,-0.851
MY,2024,Protest,1693,-4.807,-2.571
NG,1996,Aid/Cooperation,914,3.554,6.288
NG,1996,Conflict/Migration,91,-9.901,4.643
NG,1996,Disapproval/Sanction,210,-3.043,5.113
NG,1996,Other,988,0.762,5.938
NG,1996,Protest,44,-5.127,5.286
NG,1997,Aid/Cooperation,1226,3.152,5.479
NG,1997,Conflict/Migration,144,-9.816,3.19
NG,1997,Disapproval/Sanction,127,-3.047,4.962
NG,1997,Other,884,1.694,5.437
NG,1997,Protest,19,-5.2,5.663
NG,1998,Aid/Cooperation,1195,3.157,5.357
NG,1998,Conflict/Migration,222,-9.757,3.376
NG,1998,Disapproval/Sanction,199,-3.075,4.566
NG,1998,Other,1077,0.982,4.942
NG,1998,Protest,29,-5.531,4.315
NG,1999,Aid/Cooperation,1356,2.793,5.703
NG,1999,Conflict/Migration,375,-9.899,4.784
NG,1999,Disapproval/Sanction,423,-2.929,5.215
NG,1999,Other,1484,1.252,5.562
NG,1999,Protest,46,-5.026,5.267
NG,2000,Aid/Cooperation,963,3.142,6.188
NG,2000,Conflict/Migration,136,-9.831,4.147
NG,2000,Disapproval/Sanction,241,-2.959,4.674
NG,2000,Other,960,1.179,5.206
NG,2000,Protest,24,-4.892,4.827
NG,2001,Aid/Cooperation,640,3.079,5.84
NG,2001,Conflict/Migration,158,-9.902,4.667
NG,2001,Disapproval/Sanction,170,-2.759,5.335
NG,2001,Other,824,1.301,5.404
NG,2001,Protest,25,-5.24,5.479
NG,2002,Aid/Cooperation,853,3.389,5.211
NG,2002,Conflict/Migration,227,-9.612,3.197
NG,2002,Disapproval/Sanction,314,-3.048,4.533
NG,2002,Other,1163,0.59,4.837
NG,2002,Protest,40,-5.57,4.678
NG,2003,Aid/Cooperation,1299,2.79,5.649
NG,2003,Conflict/Migration,140,-9.807,4.49
NG,2003,Disapproval/Sanction,296,-2.973,4.963
NG,2003,Other,1464,1.289,5.262
NG,2003,Protest,33,-4.836,5.067
NG,2004,Aid/Cooperation,879,2.882,5.577
NG,2004,Conflict/Migration,185,-9.83,4.121
NG,2004,Disapproval/Sanction,199,-2.794,4.988
NG,2004,Other,1216,1.486,5.234
NG,2004,Protest,33,-5.109,4.951
NG,2005,Aid/Cooperation,1474,2.792,5.468
NG,2005,Conflict/Migration,179,-9.785,4.255
NG,2005,Disapproval/Sanction,316,-2.722,5.013
NG,2005,Other,2185,1.893,5.341
NG,2005,Protest,74,-5.005,5.239
NG,2006,Aid/Cooperation,1223,3.019,5.77
NG,2006,Conflict/Migration,247,-9.565,4.354
NG,2006,Disapproval/Sanction,359,-3,4.922
NG,2006,Other,1877,1.227,4.891
NG,2006,Protest,47,-5.017,4.627
NG,2007,Aid/Cooperation,1647,2.906,5.49
NG,2007,Conflict/Migration,815,-9.683,4.041
NG,2007,Disapproval/Sanction,752,-2.809,4.727
NG,2007,Other,2666,0.893,4.724
NG,2007,Protest,111,-5.258,4.183
NG,2008,Aid/Cooperation,1651,3.033,5.223
NG,2008,Conflict/Migration,517,-9.698,3.993
NG,2008,Disapproval/Sanction,612,-2.926,4.597
NG,2008,Other,2531,1.317,4.863
NG,2008,Protest,70,-5.109,4.837
NG,2009,Aid/Cooperation,5352,3.135,5.503
NG,2009,Conflict/Migration,1407,-9.609,4.061
NG,2009,Disapproval/Sanction,1679,-2.95,4.668
NG,2009,Other,7473,1.411,5.395
NG,2009,Protest,306,-5.136,4.862
NG,2010,Aid/Cooperation,4674,2.912,5.365
NG,2010,Conflict/Migration,1390,-9.444,3.853
NG,2010,Disapproval/Sanction,1135,-2.733,5.12
NG,2010,Other,6642,1.523,5.24
NG,2010,Protest,217,-5.241,4.72
NG,2011,Aid/Cooperation,6591,2.952,5.081
NG,2011,Conflict/Migration,2831,-9.683,3.938
NG,2011,Disapproval/Sanction,1429,-2.959,4.838
NG,2011,Other,9152,1.688,4.875
NG,2011,Protest,284,-5.158,4.902
NG,2012,Aid/Cooperation,4763,2.953,5.478
NG,2012,Conflict/Migration,1528,-9.765,3.673
NG,2012,Disapproval/Sanction,893,-2.925,4.45
NG,2012,Other,6388,2.333,4.952
NG,2012,Protest,258,-4.971,4.451
NG,2013,Aid/Cooperation,7934,2.984,2.065
NG,2013,Conflict/Migration,2343,-9.785,1.315
NG,2013,Disapproval/Sanction,1406,-2.922,1.788
NG,2013,Other,8653,1.845,1.914
NG,2013,Protest,267,-5.198,1.689
NG,2014,Aid/Cooperation,8181,2.952,2.52
NG,2014,Conflict/Migration,2284,-9.783,1.309
NG,2014,Disapproval/Sanction,1642,-2.783,2.184
NG,2014,Other,10502,1.562,2.31
NG,2014,Protest,250,-5.311,2.097
NG,2015,Aid/Cooperation,14592,2.96,-1.881
NG,2015,Conflict/Migration,11795,-9.862,-4.714
NG,2015,Disapproval/Sanction,4256,-2.793,-2.777
NG,2015,Other,23182,1.437,-2.467
NG,2015,Protest,899,-5.159,-2.992
NG,2016,Aid/Cooperation,15061,2.952,-2.43
NG,2016,Conflict/Migration,6338,-9.838,-6.689
NG,2016,Disapproval/Sanction,4478,-2.96,-4.185
NG,2016,Other,21812,1.599,-3.379
NG,2016,Protest,1104,-5.295,-5.069
NG,2017,Aid/Cooperation,16791,2.789,-1.901
NG,2017,Conflict/Migration,7850,-9.763,-5.233
NG,2017,Disapproval/Sanction,4374,-2.898,-3.94
NG,2017,Other,24582,1.68,-3.174
NG,2017,Protest,891,-5.092,-4.076
NG,2018,Aid/Cooperation,13010,3.058,-1.779
NG,2018,Conflict/Migration,5316,-9.773,-5.784
NG,2018,Disapproval/Sanction,3061,-3.008,-3.438
NG,2018,Other,17051,1.539,-3.087
NG,2018,Protest,566,-4.98,-3.768
NG,2019,Aid/Cooperation,11698,3.053,-1.033
NG,2019,Conflict/Migration,5076,-9.798,-6.828
NG,2019,Disapproval/Sanction,2780,-2.904,-3.179
NG,2019,Other,15472,1.77,-2.833
NG,2019,Protest,463,-4.855,-4.397
NG,2020,Aid/Cooperation,10857,2.81,-2.731
NG,2020,Conflict/Migration,5604,-9.747,-6.593
NG,2020,Disapproval/Sanction,2915,-2.914,-4.419
NG,2020,Other,15684,1.58,-3.705
NG,2020,Protest,541,-5.163,-4.581
NG,2021,Aid/Cooperation,12378,2.83,-2.498
NG,2021,Conflict/Migration,9052,-9.706,-6.943
NG,2021,Disapproval/Sanction,3367,-2.877,-4.545
NG,2021,Other,15738,1.573,-3.509
NG,2021,Protest,608,-5.118,-5.067
NG,2022,Aid/Cooperation,8749,2.943,-0.821
NG,2022,Conflict/Migration,3417,-9.75,-6.68
NG,2022,Disapproval/Sanction,2094,-2.85,-3.409
NG,2022,Other,10086,1.798,-2.795
NG,2022,Protest,323,-5.123,-3.937
NG,2023,Aid/Cooperation,34238,2.992,-2.123
NG,2023,Conflict/Migration,6320,-9.744,-4.951
NG,2023,Disapproval/Sanction,10022,-3.114,-3.334
NG,2023,Other,44044,1.25,-2.836
NG,2023,Protest,3773,-5.456,-3.705
NG,2024,Aid/Cooperation,13918,3.191,-1.539
NG,2024,Conflict/Migration,4090,-9.802,-6.394
NG,2024,Disapproval/Sanction,3761,-2.98,-3.867
NG,2024,Other,21530,2.005,-2.79
NG,2024,Protest,871,-5.197,-3.625
NI,1996,Aid/Cooperation,4733,2.992,5.312
NI,1996,Conflict/Migration,1206,-9.891,3.927
NI,1996,Disapproval/Sanction,1486,-2.869,4.947
NI,1996,Other,6889,0.971,4.941
NI,1996,Protest,225,-5.244,5.117
NI,1997,Aid/Cooperation,6675,3.019,4.979
NI,1997,Conflict/Migration,1645,-9.863,3.487
NI,1997,Disapproval/Sanction,1745,-2.86,4.688
NI,1997,Other,8497,0.838,4.711
NI,1997,Protest,352,-5.25,4.365
NI,1998,Aid/Cooperation,14185,2.888,5.593
NI,1998,Conflict/Migration,2413,-9.817,4.143
NI,1998,Disapproval/Sanction,3737,-2.999,5.381
NI,1998,Other,18765,1.253,5.384
NI,1998,Protest,581,-5.082,5.324
NI,1999,Aid/Cooperation,19496,2.796,5.828
NI,1999,Conflict/Migration,4382,-9.863,4.373
NI,1999,Disapproval/Sanction,6329,-2.965,5.537
NI,1999,Other,26245,1.342,5.686
NI,1999,Protest,902,-5.175,5.551
NI,2000,Aid/Cooperation,37837,2.848,5.848
NI,2000,Conflict/Migration,7213,-9.856,4.295
NI,2000,Disapproval/Sanction,13467,-2.921,5.363
NI,2000,Other,53405,1.289,5.62
NI,2000,Protest,1825,-4.934,5.413
NI,2001,Aid/Cooperation,36146,2.925,5.946
NI,2001,Conflict/Migration,7218,-9.872,4.312
NI,2001,Disapproval/Sanction,13046,-2.914,5.501
NI,2001,Other,52332,1.318,5.673
NI,2001,Protest,1933,-4.955,5.43
NI,2002,Aid/Cooperation,45266,2.883,6.181
NI,2002,Conflict/Migration,8924,-9.853,4.482
NI,2002,Disapproval/Sanction,19502,-2.92,5.66
NI,2002,Other,72460,1.258,5.861
NI,2002,Protest,2789,-4.947,5.513
NI,2003,Aid/Cooperation,50073,2.894,6.297
NI,2003,Conflict/Migration,8937,-9.811,4.682
NI,2003,Disapproval/Sanction,20677,-2.981,5.783
NI,2003,Other,79842,1.375,6.062
NI,2003,Protest,2802,-4.995,5.741
NI,2004,Aid/Cooperation,52181,2.99,6.386
NI,2004,Conflict/Migration,9956,-9.848,4.531
NI,2004,Disapproval/Sanction,20018,-2.98,5.674
NI,2004,Other,78098,1.352,6.027
NI,2004,Protest,2989,-5.043,5.499
NI,2005,Aid/Cooperation,44162,3.006,6.517
NI,2005,Conflict/Migration,5470,-9.833,4.793
NI,2005,Disapproval/Sanction,15333,-3.026,5.839
NI,2005,Other,65246,1.427,6.201
NI,2005,Protest,1887,-4.953,5.813
NI,2006,Aid/Cooperation,53560,2.92,6.301
NI,2006,Conflict/Migration,11032,-9.741,4.601
NI,2006,Disapproval/Sanction,19765,-3.02,5.68
NI,2006,Other,77880,1.464,5.96
NI,2006,Protest,2575,-4.994,5.663
NI,2007,Aid/Cooperation,26328,2.973,5.845
NI,2007,Conflict/Migration,10186,-9.586,4.19
NI,2007,Disapproval/Sanction,10782,-2.977,5.3
NI,2007,Other,44025,1.356,5.458
NI,2007,Protest,1464,-5.154,5.258
NI,2008,Aid/Cooperation,27071,2.94,5.741
NI,2008,Conflict/Migration,7925,-9.751,4.215
NI,2008,Disapproval/Sanction,10713,-2.898,5.222
NI,2008,Other,43870,1.361,5.436
NI,2008,Protest,1373,-5.295,5.197
NI,2009,Aid/Cooperation,97488,2.928,6.209
NI,2009,Conflict/Migration,22125,-9.782,4.499
NI,2009,Disapproval/Sanction,36892,-2.992,5.583
NI,2009,Other,150564,1.489,5.871
NI,2009,Protest,4904,-5.151,5.58
NI,2010,Aid/Cooperation,88462,2.881,6.237
NI,2010,Conflict/Migration,19677,-9.774,4.38
NI,2010,Disapproval/Sanction,33115,-2.906,5.639
NI,2010,Other,128609,1.337,5.861
NI,2010,Protest,4592,-5.113,5.567
NI,2011,Aid/Cooperation,113120,2.92,6.357
NI,2011,Conflict/Migration,33873,-9.849,4.13
NI,2011,Disapproval/Sanction,50675,-2.853,5.581
NI,2011,Other,180776,1.175,5.912
NI,2011,Protest,6718,-5.185,5.388
NI,2012,Aid/Cooperation,131901,2.937,5.65
NI,2012,Conflict/Migration,56448,-9.856,3.342
NI,2012,Disapproval/Sanction,56606,-2.842,4.851
NI,2012,Other,225025,1.168,5.209
NI,2012,Protest,8551,-5.19,4.721
NI,2013,Aid/Cooperation,159160,2.939,3.026
NI,2013,Conflict/Migration,46144,-9.801,1.752
NI,2013,Disapproval/Sanction,62796,-2.905,2.622
NI,2013,Other,238795,1.278,2.743
NI,2013,Protest,7630,-5.089,2.521
NI,2014,Aid/Cooperation,261450,2.897,3.042
NI,2014,Conflict/Migration,98961,-9.719,1.701
NI,2014,Disapproval/Sanction,112410,-2.905,2.595
NI,2014,Other,415510,1.432,2.695
NI,2014,Protest,15158,-5.048,2.493
NI,2015,Aid/Cooperation,468895,2.884,-0.622
NI,2015,Conflict/Migration,144570,-9.789,-4.555
NI,2015,Disapproval/Sanction,200717,-2.936,-2.221
NI,2015,Other,738440,1.42,-1.682
NI,2015,Protest,29320,-5.057,-2.699
NI,2016,Aid/Cooperation,516753,2.891,-1.191
NI,2016,Conflict/Migration,140557,-9.725,-5.223
NI,2016,Disapproval/Sanction,210380,-2.921,-3.218
NI,2016,Other,818469,1.315,-2.42
NI,2016,Protest,30674,-5.093,-3.683
NI,2017,Aid/Cooperation,501778,2.846,-0.773
NI,2017,Conflict/Migration,114120,-9.756,-5.369
NI,2017,Disapproval/Sanction,194387,-2.952,-2.917
NI,2017,Other,761290,1.351,-2.159
NI,2017,Protest,29123,-5.036,-3.358
NI,2018,Aid/Cooperation,480443,2.915,-0.711
NI,2018,Conflict/Migration,122726,-9.769,-5.399
NI,2018,Disapproval/Sanction,204447,-2.965,-2.854
NI,2018,Other,728255,1.295,-2.111
NI,2018,Protest,26836,-4.996,-3.292
NI,2019,Aid/Cooperation,412874,2.949,-0.594
NI,2019,Conflict/Migration,109124,-9.724,-5.413
NI,2019,Disapproval/Sanction,175930,-2.946,-2.755
NI,2019,Other,656095,1.229,-2.102
NI,2019,Protest,24206,-4.955,-3.237
NI,2020,Aid/Cooperation,338327,2.942,-1.193
NI,2020,Conflict/Migration,102667,-9.72,-5.531
NI,2020,Disapproval/Sanction,140226,-2.996,-3.205
NI,2020,Other,585390,1.144,-2.497
NI,2020,Protest,21719,-4.946,-3.485
NI,2021,Aid/Cooperation,329452,2.932,-0.943
NI,2021,Conflict/Migration,120676,-9.679,-5.413
NI,2021,Disapproval/Sanction,132216,-2.984,-3.099
NI,2021,Other,532266,1.23,-2.298
NI,2021,Protest,21477,-5.103,-3.641
NI,2022,Aid/Cooperation,306011,2.902,-0.14
NI,2022,Conflict/Migration,79235,-9.712,-5.382
NI,2022,Disapproval/Sanction,123165,-2.934,-2.367
NI,2022,Other,459758,1.367,-1.677
NI,2022,Protest,16805,-5.047,-2.988
NI,2023,Aid/Cooperation,417835,2.95,0.211
NI,2023,Conflict/Migration,86045,-9.721,-5.084
NI,2023,Disapproval/Sanction,153770,-2.972,-2.173
NI,2023,Other,623453,1.348,-1.345
NI,2023,Protest,23088,-4.934,-2.783
NI,2024,Aid/Cooperation,398197,2.97,0.277
NI,2024,Conflict/Migration,85467,-9.682,-5.095
NI,2024,Disapproval/Sanction,137167,-2.981,-2.891
NI,2024,Other,632889,1.309,-1.663
NI,2024,Protest,21829,-4.934,-3.328
NP,1996,Aid/Cooperation,1560,3.397,5.877
NP,1996,Conflict/Migration,190,-9.811,3.176
NP,1996,Disapproval/Sanction,276,-3.018,4.997
NP,1996,Other,1400,1.668,5.058
NP,1996,Protest,35,-4.931,6.084
NP,1997,Aid/Cooperation,1737,3.147,5.521
NP,1997,Conflict/Migration,258,-9.868,2.897
NP,1997,Disapproval/Sanction,375,-2.896,5.214
NP,1997,Other,1968,2.123,5.285
NP,1997,Protest,43,-5.088,4.385
NP,1998,Aid/Cooperation,1459,3.072,5.942
NP,1998,Conflict/Migration,213,-9.897,2.65
NP,1998,Disapproval/Sanction,223,-3.229,5.441
NP,1998,Other,1585,1.913,5.048
NP,1998,Protest,31,-5.077,6.183
NP,1999,Aid/Cooperation,1695,2.913,5.455
NP,1999,Conflict/Migration,523,-9.866,2.494
NP,1999,Disapproval/Sanction,370,-3.205,4.965
NP,1999,Other,1777,1.492,5.05
NP,1999,Protest,46,-5.43,5.321
NP,2000,Aid/Cooperation,2942,3.262,5.411
NP,2000,Conflict/Migration,1233,-9.864,2.962
NP,2000,Disapproval/Sanction,645,-2.86,4.784
NP,2000,Other,3619,1.453,4.829
NP,2000,Protest,77,-5.205,4.485
NP,2001,Aid/Cooperation,5040,3.216,5.996
NP,2001,Conflict/Migration,2506,-9.875,4.173
NP,2001,Disapproval/Sanction,1334,-3.224,5.915
NP,2001,Other,6285,1.146,5.651
NP,2001,Protest,175,-5.365,4.994
NP,2002,Aid/Cooperation,4703,2.995,5.46
NP,2002,Conflict/Migration,4830,-9.906,2.687
NP,2002,Disapproval/Sanction,1340,-2.959,4.355
NP,2002,Other,6773,1.595,4.545
NP,2002,Protest,166,-5.317,4.919
NP,2003,Aid/Cooperation,4984,3.441,5.905
NP,2003,Conflict/Migration,3200,-9.85,2.771
NP,2003,Disapproval/Sanction,1489,-3.041,5.368
NP,2003,Other,7226,1.234,5.241
NP,2003,Protest,221,-5.181,5.105
NP,2004,Aid/Cooperation,7570,3.242,5.814
NP,2004,Conflict/Migration,5568,-9.74,2.901
NP,2004,Disapproval/Sanction,2608,-3.092,5.519
NP,2004,Other,11975,1.046,5.335
NP,2004,Protest,391,-5.254,4.758
NP,2005,Aid/Cooperation,7683,3.052,6.087
NP,2005,Conflict/Migration,4543,-9.771,3.081
NP,2005,Disapproval/Sanction,2936,-3.022,5.56
NP,2005,Other,13210,0.617,5.473
NP,2005,Protest,427,-5.187,5.578
NP,2006,Aid/Cooperation,11664,3.318,5.969
NP,2006,Conflict/Migration,5071,-9.781,3.375
NP,2006,Disapproval/Sanction,3839,-3.203,5.517
NP,2006,Other,18478,0.797,5.544
NP,2006,Protest,676,-5.273,5.342
NP,2007,Aid/Cooperation,11640,3.365,5.785
NP,2007,Conflict/Migration,3927,-9.776,3.949
NP,2007,Disapproval/Sanction,3413,-3.247,5.376
NP,2007,Other,15793,1.023,5.379
NP,2007,Protest,573,-4.987,4.815
NP,2008,Aid/Cooperation,15110,3.272,6.001
NP,2008,Conflict/Migration,4289,-9.812,4.43
NP,2008,Disapproval/Sanction,4623,-3.182,5.491
NP,2008,Other,24005,0.545,5.408
NP,2008,Protest,585,-5.249,5.327
NP,2009,Aid/Cooperation,30491,3.139,5.95
NP,2009,Conflict/Migration,5318,-9.813,4.149
NP,2009,Disapproval/Sanction,8242,-3.167,5.65
NP,2009,Other,37331,1.299,5.805
NP,2009,Protest,1141,-5.175,5.453
NP,2010,Aid/Cooperation,22340,3.006,6.118
NP,2010,Conflict/Migration,3843,-9.819,4.276
NP,2010,Disapproval/Sanction,6538,-3.184,5.681
NP,2010,Other,30741,1.457,5.845
NP,2010,Protest,818,-5.172,5.573
NP,2011,Aid/Cooperation,26997,3.217,6.339
NP,2011,Conflict/Migration,4337,-9.803,4.049
NP,2011,Disapproval/Sanction,8074,-3.214,5.905
NP,2011,Other,35542,1.527,5.978
NP,2011,Protest,782,-5.138,5.425
NP,2012,Aid/Cooperation,24809,3.161,5.258
NP,2012,Conflict/Migration,4877,-9.787,3.216
NP,2012,Disapproval/Sanction,8159,-3.2,5.111
NP,2012,Other,35021,1.109,4.991
NP,2012,Protest,867,-4.957,4.73
NP,2013,Aid/Cooperation,27287,3.178,2.802
NP,2013,Conflict/Migration,5768,-9.718,1.675
NP,2013,Disapproval/Sanction,8520,-3.154,2.472
NP,2013,Other,38648,0.969,2.474
NP,2013,Protest,812,-5.047,2.322
NP,2014,Aid/Cooperation,46779,3.026,2.766
NP,2014,Conflict/Migration,5067,-9.75,1.767
NP,2014,Disapproval/Sanction,9816,-3.166,2.46
NP,2014,Other,54114,1.576,2.541
NP,2014,Protest,840,-5.062,2.243
NP,2015,Aid/Cooperation,75383,3.012,-0.916
NP,2015,Conflict/Migration,14767,-9.786,-5.137
NP,2015,Disapproval/Sanction,16732,-3.08,-2.672
NP,2015,Other,114562,1.897,-1.975
NP,2015,Protest,1829,-5.027,-3.157
NP,2016,Aid/Cooperation,64219,3.03,-0.307
NP,2016,Conflict/Migration,8946,-9.794,-4.941
NP,2016,Disapproval/Sanction,14968,-3.051,-2.864
NP,2016,Other,78743,1.456,-1.624
NP,2016,Protest,1606,-5.038,-3.073
NP,2017,Aid/Cooperation,45810,3.102,0.021
NP,2017,Conflict/Migration,6148,-9.787,-4.697
NP,2017,Disapproval/Sanction,9766,-3.008,-2.297
NP,2017,Other,55420,1.457,-1.396
NP,2017,Protest,1007,-5.01,-2.989
NP,2018,Aid/Cooperation,54478,3.109,0.145
NP,2018,Conflict/Migration,6268,-9.736,-5.506
NP,2018,Disapproval/Sanction,10384,-3.129,-2.511
NP,2018,Other,61051,1.555,-1.274
NP,2018,Protest,919,-4.911,-2.86
NP,2019,Aid/Cooperation,40179,3.064,-0.103
NP,2019,Conflict/Migration,4983,-9.736,-5.323
NP,2019,Disapproval/Sanction,9668,-3.074,-2.982
NP,2019,Other,50900,1.284,-1.757
NP,2019,Protest,903,-4.972,-3.321
NP,2020,Aid/Cooperation,24524,3.051,-1.08
NP,2020,Conflict/Migration,2708,-9.77,-4.427
NP,2020,Disapproval/Sanction,5561,-3.099,-2.951
NP,2020,Other,30217,1.584,-2.03
NP,2020,Protest,565,-4.823,-3.437
NP,2021,Aid/Cooperation,17988,3.046,-0.185
NP,2021,Conflict/Migration,2268,-9.832,-3.859
NP,2021,Disapproval/Sanction,3830,-3.074,-2.15
NP,2021,Other,23324,1.796,-1.343
NP,2021,Protest,418,-4.765,-2.735
NP,2022,Aid/Cooperation,18867,3.083,0.691
NP,2022,Conflict/Migration,1764,-9.792,-4.75
NP,2022,Disapproval/Sanction,2968,-3.03,-1.983
NP,2022,Other,19165,1.836,-0.984
NP,2022,Protest,366,-4.895,-2.36
NP,2023,Aid/Cooperation,35498,3.104,0.409
NP,2023,Conflict/Migration,3670,-9.783,-4.574
NP,2023,Disapproval/Sanction,7443,-3.203,-2.243
NP,2023,Other,41995,1.67,-1.2
NP,2023,Protest,677,-4.822,-2.627
NP,2024,Aid/Cooperation,34556,3.028,0.767
NP,2024,Conflict/Migration,3154,-9.758,-4.801
NP,2024,Disapproval/Sanction,6763,-3.076,-2.449
NP,2024,Other,37994,1.783,-0.97
NP,2024,Protest,595,-4.958,-2.997
NZ,1996,Aid/Cooperation,1236,3.277,6.787
NZ,1996,Conflict/Migration,155,-9.823,4.643
NZ,1996,Disapproval/Sanction,287,-2.937,6.042
NZ,1996,Other,1434,1.068,6.197
NZ,1996,Protest,41,-4.898,6.285
NZ,1997,Aid/Cooperation,2041,3.048,7.006
NZ,1997,Conflict/Migration,266,-9.816,4.836
NZ,1997,Disapproval/Sanction,423,-2.903,5.837
NZ,1997,Other,2335,1.507,6.274
NZ,1997,Protest,47,-4.885,6.46
NZ,1998,Aid/Cooperation,2069,3.008,6.777
NZ,1998,Conflict/Migration,303,-9.68,4.373
NZ,1998,Disapproval/Sanction,444,-3.023,5.785
NZ,1998,Other,2299,1.869,5.873
NZ,1998,Protest,51,-4.843,4.697
NZ,1999,Aid/Cooperation,3808,2.786,7.296
NZ,1999,Conflict/Migration,420,-9.771,5.539
NZ,1999,Disapproval/Sanction,434,-3.164,6.294
NZ,1999,Other,3170,2.237,6.681
NZ,1999,Protest,72,-5.136,6.509
NZ,2000,Aid/Cooperation,2499,3.188,7.055
NZ,2000,Conflict/Migration,551,-9.819,4.892
NZ,2000,Disapproval/Sanction,619,-3.04,6.452
NZ,2000,Other,3119,1.825,6.561
NZ,2000,Protest,94,-4.989,6.58
NZ,2001,Aid/Cooperation,2933,3.136,7.201
NZ,2001,Conflict/Migration,339,-9.872,5.35
NZ,2001,Disapproval/Sanction,508,-2.856,6.278
NZ,2001,Other,3084,2.088,6.975
NZ,2001,Protest,98,-4.951,5.499
NZ,2002,Aid/Cooperation,1921,2.953,7.576
NZ,2002,Conflict/Migration,301,-9.814,5.675
NZ,2002,Disapproval/Sanction,402,-3.03,6.823
NZ,2002,Other,2487,1.936,7.083
NZ,2002,Protest,73,-4.926,6.408
NZ,2003,Aid/Cooperation,2602,2.925,7.607
NZ,2003,Conflict/Migration,339,-9.764,5.652
NZ,2003,Disapproval/Sanction,616,-2.997,6.322
NZ,2003,Other,3560,1.743,6.73
NZ,2003,Protest,132,-5.429,6.444
NZ,2004,Aid/Cooperation,2372,3.078,7.754
NZ,2004,Conflict/Migration,334,-9.662,5.128
NZ,2004,Disapproval/Sanction,444,-2.982,6.403
NZ,2004,Other,3061,1.657,6.96
NZ,2004,Protest,77,-5.029,5.966
NZ,2005,Aid/Cooperation,2357,3.246,7.936
NZ,2005,Conflict/Migration,226,-9.785,5.707
NZ,2005,Disapproval/Sanction,494,-2.964,6.574
NZ,2005,Other,2633,1.449,7.183
NZ,2005,Protest,87,-5.347,5.786
NZ,2006,Aid/Cooperation,7538,2.925,6.628
NZ,2006,Conflict/Migration,1063,-9.726,5.25
NZ,2006,Disapproval/Sanction,2257,-3.024,5.902
NZ,2006,Other,11405,1.632,6.25
NZ,2006,Protest,365,-4.876,5.406
NZ,2007,Aid/Cooperation,12001,2.918,6.88
